audio_path,raw_asr,segment_file
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0009.wav," तो इसके ये मतलम नहीं है कि उसको गार्टा हो रहा है, पर वो उनको ही पता होता है कि मोलवाओ करने असले एसा भी होच्छता है कि वो दुकान्दर एक बार में ही ताम बड़ागे बतारा हो कि मोलवाओ करने प्या मुतना कम कर के दे दे देंगे.",243702_seg0009.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0010.wav, बाखी अगला हमारा तोपिक जी,243702_seg0010.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0011.wav, अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,243702_seg0011.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0012.wav, जी जी जी,243702_seg0012.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0013.wav, वटी,243702_seg0013.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0014.wav, अच्छी नीए,243702_seg0014.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0016.wav, अगर,243702_seg0016.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0017.wav, अचीए के अजकते हैं तेखिए बार एसा भी हुता है हल निकालने का लिका तरीका अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अ�,243702_seg0017.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0018.wav, जी जी मेरे एक आँसे एसा भी ज़ब आँँ लिकालने का तरीका करे किबार हम अगर कुश समान कहरीत के लेकिक हैं बाद में वज समान में समस्स्या आजा है तो हम दुबारा दुकानदार के पास जातें,243702_seg0018.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0019.wav, तो आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आ� आप आ� आ� आ� आ� आ� आ� आ� आ,243702_seg0019.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0020.wav, जब ही उस में समादान लोगते है ज़रुर हमें बताते है,243702_seg0020.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0021.wav," अगला टाप टोपिक है, बुरी बातो को अच्छे तरीक है",243702_seg0021.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0022.wav, अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,243702_seg0022.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0023.wav, अभी अप यो दीके मेरी अवाज,243702_seg0023.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0024.wav, अगा अवो तो तो लिसे नेट्वर के दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दिखे दि,243702_seg0024.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0025.wav, जीजी,243702_seg0025.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0026.wav, अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपन,243702_seg0026.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0027.wav, तो फिर दुकान्दार तो ख़ेर न दुकान्दार और गराएक तो जरुर मान ही जाते हैं जाते हैं।,243702_seg0027.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0028.wav, अप आप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप �,243702_seg0028.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0029.wav, आजकल के समयमे तो अगर जी,243702_seg0029.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0030.wav, अब यह थीक है,243702_seg0030.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0031.wav, अची,243702_seg0031.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\243702\243702_seg0032.wav, निनि आप आप बोल दिते है आप करन्तिनर की जी,243702_seg0032.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0000.wav, अदर तीःासी कर स्था लेंगा ना लंदा खंदर गे हैं ना लंदा खंदर गे हैं ना लंदा विस्विद डाला जे पहले थो आदा राज गीर,253253_seg0000.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0001.wav, भी बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बा,253253_seg0001.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0002.wav, अगर बच्छा दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अगर दियान अग,253253_seg0002.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0003.wav, अपने लिए ताश्वीर गिष्टें तो बवोग दुबदुर थाई तो बवोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग तो वोग त,253253_seg0003.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0004.wav, ती,253253_seg0004.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0006.wav, श्यूने आप लिकिन आगे,253253_seg0006.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0009.wav, बाव,253253_seg0009.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0011.wav, अप आप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप �,253253_seg0011.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0015.wav, अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,253253_seg0015.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0017.wav, अजी अगा अगी अगी,253253_seg0017.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0023.wav, अग्वेँ,253253_seg0023.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0025.wav, अब आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� �,253253_seg0025.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0026.wav, तो आप आप ज़ा ग़ा तो आप आप ज़ा तो आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप �,253253_seg0026.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0027.wav, अगा आट है अश्फी गाट है ते हम लोग तर लजारे नहीं तीश पैटिस गाट गुरे तो श्मेर राजा हरीष्चल गाट है जागा राजा हरीष्चल दे लाद खोबिग गाट है मनिकरन का गाट है बोड़ सारे गाट है नदी के गंगा जी है,253253_seg0027.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0028.wav, तो और सुन्धा गिषे,253253_seg0028.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0029.wav, अगर बादे गुरे थे अगर बगर में विस्वाब मन्दिर में जानें ता पहले इदर से जाना था कासी भिश्मार्ट मन्दिर का तमपर रोट पर से था रस्ता लेकिन अखर मन्दिकर लिए निदना बरहे बन गया वही से जाना परता है,253253_seg0029.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0030.wav, बुदना लान लगना नहीं परता है बुदनो तरफ से जाते हैं तो तरफ से कम भीर लगता है नहीं नहीं पुँना देवि कमन्दी है तुस्में बुजे दिल गार तुप विजे नहीं तुप विजे नहीं तुप विजे नहीं तुप विजे नहीं तुप विजे नहीं त,253253_seg0030.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0031.wav, अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप �,253253_seg0031.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0032.wav, बवोड जाए भीर अगर था तुक,253253_seg0032.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0033.wav, बवाँ बवाँ जादा बही भी बोज्चाद बही जादा जबवी जादा है ना गंगा आर्टिकले जादा जे जादा जे,253253_seg0033.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0034.wav, अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,253253_seg0034.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0035.wav, अडि,253253_seg0035.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0036.wav, बवोड़ तब उगार्पिज़ कितना मुवी विवान चुका पिलिम भी वाँ सुटिग होते रहा,253253_seg0036.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0037.wav, अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपना अपन,253253_seg0037.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0038.wav, अपना बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बादा बाद,253253_seg0038.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0039.wav, भी बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बा,253253_seg0039.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0040.wav, अगर बच्छा रहा था वोड़ अच्छार वरा सब खुसों के आए मतलव के बोड़ अच्छार आए,253253_seg0040.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0041.wav, बातब्रन जबने गंगा आर्टी होता तितना वरे बातब्रन हो जाता है देम वर न सब कम वंशांत हो याता है पुरा गंगा जीम पी पुत्रा जहाज रता ना बातरोला,253253_seg0041.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0042.wav, बुरा रथा पूरा रथा पूरा रथा उस्पे भीर मी जागा के दिखते हैं बाहर के लोग बी आते हैं या हम लोग भी जाखते बुट पैसा लेगें बुड बहरावा लाए तेसा लगा रथा बुड अच्छा लगता आप याद बुड जाग याद याद याद याद या,253253_seg0042.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0043.wav, जी जी जी जी,253253_seg0043.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0045.wav, अजी,253253_seg0045.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0048.wav, अदे,253253_seg0048.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0049.wav, आवाश्ट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्विट्ट्विट्ट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्टिट्,253253_seg0049.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0050.wav, अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप �,253253_seg0050.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0052.wav, अगर बाद़ा पार बाद़ा एक पार बाद़ा एक पार बाद़ा एक पार बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद़ा एक बाद,253253_seg0052.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0053.wav, अपने पारे पर से पानी आता पता है नी चलता है नाजगर में ये जरासन दा खारा जाजारासन कर लडाय हूँ आता बिम से अखारा में आता,253253_seg0053.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0054.wav, अगर बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवाद बवा�,253253_seg0054.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0055.wav, अगरेज लोग भी तोप्र से उप्र तोरने कोशिज किया यह तुना मोटा प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रचाए प्रच,253253_seg0055.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0056.wav, अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपन,253253_seg0056.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0057.wav, अज तक नहीं को पर पान नहीं नहीं खुला है यह बवूड साई लोग उसमें देखनी आते जरासा नक खारा के जिसे हम लोग बगर में निपाल बुटानी सब से बवूड लोग आते हैं हैर दिन भीर लगर आता हैं,253253_seg0057.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0058.wav, अप्रादा बागल बीले आते दोनो देखना अवो राज कि दोनो गोर लेज,253253_seg0058.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0059.wav, वुँ,253253_seg0059.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\253253\253253_seg0060.wav, अप से यह बाटकर के बोटा चाहते हैं ती दालने वाग जी,253253_seg0060.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0000.wav, जी तो कोई है असी जगे जगा जगा आप गयम। तो शेड,254219_seg0000.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0001.wav, अच्छा जी जी नालन्दा विश्विद्याला जी जी जी जी पही ये तेहासिक जक्या जी जी,254219_seg0001.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0002.wav, अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,254219_seg0002.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0003.wav, अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप �,254219_seg0003.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0004.wav, बोच्पूर भीं बेट का सुना हो का शायत कभी आपने,254219_seg0004.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0005.wav," ज़िजी तो बोजपूर में बोले नाजी का मनदे है, बुगत बड़ा मतलब जो एश्या को थबसे बड़ा शेवलिंग बोला जाता जीजी जीजी पुरे एश्या में अपना अपना अपना अपना अपना प्रदा प्रदा प्रदा प्रदा प्रदा प्रदा प्रदा प्र�",254219_seg0005.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0006.wav, तो बद़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ बड़ ब,254219_seg0006.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0007.wav, अप देखे तो गुगल बगर अप पे ख़ब आप पो मोगा में लितु बहुत बड़ा शिवलिंग है और उसी के पास ही भोपाल में और मतलप वहां की आप बात कर लिजाएं की और उप तो वहां पे जो वहां की खास्यत है,254219_seg0007.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0008.wav, अगर बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्खर यूज बाद्,254219_seg0008.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0009.wav, बीम ने बाद़ाउ जु काल तो बीम ने बाद़र को बाद़ाउ ता एक रात में बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ ने बाद़ाउ �,254219_seg0009.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0010.wav, अब आप भी बी बहुत से लोग आते है वागुभने फिरने खोटो लेने वो शूवलिंग आपने ये बहुत अद्बुद द्रश्य है तोड़ा सागे जाने के बगत वहाप एक पार्वती मन्दिर है,254219_seg0010.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0011.wav, पार्वती वंदिर और भूलिनाज़ जी के भीच्मे एक नदी है बूला जाता है कि पार्वती जी जी जी चनान करने जाती हो कता कबी सूनी होगी शायएद आपने तो गड़ेजी को बिटाकर जाती है,254219_seg0011.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0012.wav," तो वो वो वो देखने को मिलते है, मतलब पार्वती जी नहाने गए तो गनेज़ को बोल कर गगे थी कि आप देखना रक्वाली करना पहरे दारी करना तो वो वो वो गनेज़ का कटावा सर भी रव, मतलब जो कटावा द़ है वो भी मावि राज्मान है",254219_seg0012.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0013.wav, और वो नदी भी महापे पीराजमाने जहापर पार्वती जी नहाई भी जी जी वही पर हैं.,254219_seg0013.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0014.wav, अपका बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बाग,254219_seg0014.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0015.wav, अपने लिए प्रदादा था प्रदादा था प्रदादा था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था था,254219_seg0015.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0016.wav, उसका एक जी जी,254219_seg0016.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0017.wav, जी जी जी जी,254219_seg0017.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0018.wav, जी जी मने करने का जी मने करने का जी बुग आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप �,254219_seg0018.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0019.wav, जी मनी करनी का दाद कोब खेमस खाट है,254219_seg0019.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0020.wav, अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप अप �,254219_seg0020.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0021.wav, जी जी जी जी,254219_seg0021.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0022.wav, अच्छा जी,254219_seg0022.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0023.wav, जी जी ये सांस्क्रतिक महत्वे उस में इस पोम कर सकते हैं कि मत्ट बहुत जाड़ा गंगार्टिका बहुत जाड़ा महत्वें सांस्क्रतिक महत्वों,254219_seg0023.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0024.wav, बवाद जादा पीवर अदी बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद ब,254219_seg0024.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0025.wav, अगर बादारे मनी करने का खाट यह भी बहुत यह यह तो जीन चिता नहीं जलती हो गी बहुत यह जो जीन चिता नहीं जलती हो गी बहुत यह जो जीन चिता नहीं जलती हो गी बहुत यह जो जीन चिता नहीं जलती हो गी बहुत यह जो जीन चिता नहीं जलती हो गी बहु,254219_seg0025.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0026.wav, बाहाद मदला,254219_seg0026.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0027.wav, तो भी लिए जी मनी करने का मुवी भी बनी थी एक जी मुवी भी बन चुट कि लिए उस पै पुर असी गाट वोंगे मापका,254219_seg0027.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0028.wav, तो एक दिन में तो नहीं गूँँप आप अप शिगाट पुरे,254219_seg0028.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0029.wav, अच्छा प्या मेलीगे,254219_seg0029.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0030.wav, ज़ी,254219_seg0030.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0031.wav, तो नो जी जी अच्या,254219_seg0031.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0032.wav, ताभी हम लोग भी ज़से मैंने आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आ,254219_seg0032.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\254219\254219_seg0034.wav, भूँपाल बादा देखागा बादा देखागा बादा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा देखागा दे�,254219_seg0034.wav
